transactionId,transactionDate,amount,gatewayStatus
TRX-000708,2026-09-01,1219.64,APPROVED
TRX-012827,2026-08-21,501.91,APPROVED
TRX-022294,2026-08-25,245.02,APPROVED
TRX-038932,2026-09-17,811.56,APPROVED
TRX-001108,2026-08-20,171.64,APPROVED
TRX-006521,2026-09-06,48.93,APPROVED
TRX-040121,2026-09-02,1561.93,APPROVED
TRX-023720,2026-09-05,747.60,APPROVED
TRX-045742,2026-09-05,978.86,CANCELLED
TRX-041361,2026-08-21,701.13,APPROVED
TRX-034044,2026-09-15,802.52,APPROVED
TRX-018947,2026-09-17,1581.51,APPROVED
TRX-006507,2026-09-15,1936.31,APPROVED
TRX-045118,2026-09-13,384.94,CANCELLED
TRX-029886,2026-08-29,174.38,APPROVED
TRX-021883,2026-09-01,1212.39,APPROVED
TRX-034400,2026-09-10,1422.00,APPROVED
TRX-008147,2026-09-07,27.51,APPROVED
TRX-038978,2026-09-11,1148.74,APPROVED
TRX-033283,2026-08-30,1194.39,APPROVED
TRX-044680,2026-09-07,1154.40,DECLINED
TRX-017425,2026-09-07,375.25,APPROVED
TRX-017721,2026-08-28,554.93,APPROVED
TRX-039348,2026-09-17,1870.84,APPROVED
TRX-020753,2026-09-14,889.49,APPROVED
TRX-030255,2026-08-20,889.15,APPROVED
TRX-017988,2026-09-18,522.04,APPROVED
TRX-022358,2026-09-18,714.14,APPROVED
TRX-010976,2026-09-08,864.08,APPROVED
TRX-041244,2026-09-06,1843.52,APPROVED
TRX-003294,2026-08-23,275.02,APPROVED
TRX-018051,2026-08-29,983.83,APPROVED
TRX-009804,2026-09-09,233.32,APPROVED
TRX-023278,2026-09-11,1487.74,APPROVED
TRX-014958,2026-08-27,202.14,APPROVED
TRX-006419,2026-08-23,1291.27,APPROVED
TRX-013125,2026-08-28,696.25,APPROVED
TRX-017490,2026-09-15,851.70,APPROVED
TRX-038803,2026-09-12,1855.99,APPROVED
TRX-025787,2026-08-21,1968.71,APPROVED
TRX-034685,2026-09-01,1521.05,APPROVED
TRX-028349,2026-09-04,848.17,APPROVED
TRX-008110,2026-09-15,1746.30,APPROVED
TRX-003188,2026-08-23,1488.04,APPROVED
TRX-012392,2026-09-13,1293.36,APPROVED
TRX-026008,2026-08-30,1598.64,APPROVED
TRX-024338,2026-09-06,1297.54,APPROVED
TRX-013482,2026-08-30,1323.06,APPROVED
TRX-017283,2026-09-14,1324.39,APPROVED
TRX-036817,2026-09-15,1228.61,APPROVED
TRX-008751,2026-08-30,474.83,APPROVED
TRX-044511,2026-09-01,1905.63,DECLINED
TRX-007752,2026-08-26,1112.16,APPROVED
TRX-018784,2026-09-04,386.72,APPROVED
TRX-010027,2026-08-24,1867.91,APPROVED
TRX-007452,2026-08-29,903.16,APPROVED
TRX-022679,2026-08-25,1077.07,APPROVED
TRX-044001,2026-08-20,157.33,CHARGEBACK
TRX-026846,2026-09-03,1771.18,APPROVED
TRX-003210,2026-08-30,1649.30,APPROVED
TRX-023767,2026-09-16,1092.11,APPROVED
TRX-021859,2026-09-07,1036.47,APPROVED
TRX-016142,2026-09-06,920.86,APPROVED
TRX-015024,2026-09-17,685.92,APPROVED
TRX-006371,2026-09-03,939.43,APPROVED
TRX-038058,2026-08-24,375.14,APPROVED
TRX-031680,2026-09-08,1384.40,APPROVED
TRX-019820,2026-08-20,20.60,APPROVED
TRX-021325,2026-09-12,1102.25,APPROVED
TRX-007026,2026-09-14,1760.58,APPROVED
TRX-023926,2026-09-10,267.58,APPROVED
TRX-043568,2026-09-03,963.44,DECLINED
TRX-020963,2026-09-01,438.79,APPROVED
TRX-042482,2026-09-01,968.06,APPROVED
TRX-007838,2026-08-30,1742.54,APPROVED
TRX-002012,2026-08-20,827.96,APPROVED
TRX-008018,2026-09-18,1071.94,APPROVED
TRX-010108,2026-09-10,471.64,APPROVED
TRX-010135,2026-09-17,669.55,APPROVED
TRX-014179,2026-08-24,462.07,APPROVED
TRX-032693,2026-08-20,849.69,APPROVED
TRX-018086,2026-09-18,1240.38,APPROVED
TRX-029101,2026-09-12,390.33,APPROVED
TRX-003698,2026-09-16,1246.34,APPROVED
TRX-007895,2026-08-27,170.35,APPROVED
TRX-042283,2026-09-09,1489.39,APPROVED
TRX-011707,2026-09-05,252.31,APPROVED
TRX-016336,2026-09-05,352.88,APPROVED
TRX-040767,2026-09-08,327.11,APPROVED
TRX-013270,2026-08-28,1759.10,APPROVED
TRX-010431,2026-08-30,849.23,APPROVED
TRX-033999,2026-08-28,472.67,APPROVED
TRX-021727,2026-08-23,68.91,APPROVED
TRX-036114,2026-09-11,55.62,APPROVED
TRX-026180,2026-09-05,869.40,APPROVED
TRX-039664,2026-08-28,207.12,APPROVED
TRX-027989,2026-08-25,199.37,APPROVED
TRX-024380,2026-08-20,1605.40,APPROVED
TRX-031943,2026-09-04,1322.19,APPROVED
TRX-017813,2026-09-07,1229.29,APPROVED
TRX-039517,2026-09-08,1119.61,APPROVED
TRX-030895,2026-09-01,1600.35,APPROVED
TRX-018126,2026-09-01,1533.58,APPROVED
TRX-003075,2026-09-02,659.75,APPROVED
TRX-026517,2026-09-15,1349.61,APPROVED
TRX-044382,2026-09-11,960.06,REFUNDED
TRX-037582,2026-09-07,866.06,APPROVED
TRX-015960,2026-09-06,1576.80,APPROVED
TRX-010872,2026-08-23,101.76,APPROVED
TRX-007468,2026-08-22,1020.44,APPROVED
TRX-024951,2026-09-07,1810.83,APPROVED
TRX-033058,2026-09-18,1535.14,APPROVED
TRX-037585,2026-09-10,888.05,APPROVED
TRX-042503,2026-09-02,1111.99,APPROVED
TRX-002760,2026-09-15,340.80,APPROVED
TRX-018780,2026-09-09,357.40,APPROVED
TRX-004909,2026-09-07,172.97,APPROVED
TRX-032747,2026-08-20,1245.51,APPROVED
TRX-029744,2026-08-23,1123.52,APPROVED
TRX-033680,2026-08-29,124.40,APPROVED
TRX-010076,2026-08-26,237.08,APPROVED
TRX-042828,2026-09-15,1514.24,APPROVED
TRX-001427,2026-08-30,519.91,APPROVED
TRX-018488,2026-09-13,207.04,APPROVED
TRX-021691,2026-09-04,1795.03,APPROVED
TRX-031952,2026-09-02,1388.16,APPROVED
TRX-039742,2026-09-16,778.86,APPROVED
TRX-016179,2026-08-20,1192.07,APPROVED
TRX-009546,2026-09-13,332.18,APPROVED
TRX-043915,2026-08-19,1516.95,DECLINED
TRX-006651,2026-09-07,1001.83,APPROVED
TRX-008047,2026-08-31,1284.51,APPROVED
TRX-034334,2026-08-21,938.22,APPROVED
TRX-022176,2026-09-06,1370.08,APPROVED
TRX-022355,2026-09-11,692.15,APPROVED
TRX-023378,2026-08-24,230.74,APPROVED
TRX-002432,2026-09-04,1916.56,APPROVED
TRX-001661,2026-08-20,245.13,APPROVED
TRX-024256,2026-09-11,696.48,APPROVED
TRX-003675,2026-09-03,1077.75,APPROVED
TRX-012885,2026-09-10,927.05,APPROVED
TRX-016515,2026-08-26,1664.95,APPROVED
TRX-025100,2026-09-02,913.00,APPROVED
TRX-017236,2026-09-12,979.88,APPROVED
TRX-015868,2026-09-08,902.44,APPROVED
TRX-033288,2026-09-10,1231.04,APPROVED
TRX-043959,2026-09-11,1839.47,DECLINED
TRX-007477,2026-08-31,1086.41,APPROVED
TRX-026636,2026-08-27,231.88,APPROVED
TRX-027705,2026-08-31,107.65,APPROVED
TRX-008924,2026-08-29,1742.92,APPROVED
TRX-020709,2026-08-31,566.97,APPROVED
TRX-042421,2026-08-26,510.93,APPROVED
TRX-012018,2026-08-21,541.94,APPROVED
TRX-030649,2026-09-06,1787.17,APPROVED
TRX-014200,2026-08-20,616.00,APPROVED
TRX-033185,2026-09-09,476.05,APPROVED
TRX-014744,2026-08-25,623.52,APPROVED
TRX-029849,2026-08-20,1893.17,APPROVED
TRX-024337,2026-09-01,1290.21,APPROVED
TRX-026398,2026-09-03,477.34,APPROVED
TRX-036212,2026-09-12,773.96,APPROVED
TRX-005991,2026-09-03,144.03,APPROVED
TRX-001460,2026-09-13,761.80,APPROVED
TRX-013625,2026-08-25,381.25,APPROVED
TRX-015557,2026-09-07,612.81,APPROVED
TRX-026172,2026-09-04,810.76,APPROVED
TRX-040919,2026-09-06,1441.27,APPROVED
TRX-038356,2026-08-20,569.48,APPROVED
TRX-007055,2026-09-12,1973.15,APPROVED
TRX-029999,2026-08-28,1002.67,APPROVED
TRX-031337,2026-09-04,860.21,APPROVED
TRX-045560,2026-09-07,1634.80,CANCELLED
TRX-035215,2026-08-25,1425.95,APPROVED
TRX-039385,2026-09-06,152.05,APPROVED
TRX-022638,2026-09-11,776.54,APPROVED
TRX-011974,2026-08-24,219.42,APPROVED
TRX-038509,2026-08-21,1690.97,APPROVED
TRX-035435,2026-08-29,1048.55,APPROVED
TRX-033251,2026-09-15,959.83,APPROVED
TRX-013986,2026-08-30,1037.38,APPROVED
TRX-016088,2026-08-24,525.04,APPROVED
TRX-020662,2026-09-03,222.46,APPROVED
TRX-014112,2026-08-24,1960.96,APPROVED
TRX-014290,2026-08-22,1275.70,APPROVED
TRX-030416,2026-09-09,79.28,APPROVED
TRX-043902,2026-08-31,1421.66,DECLINED
TRX-038307,2026-09-14,210.31,APPROVED
TRX-016311,2026-09-12,169.63,APPROVED
TRX-018897,2026-09-02,1215.01,APPROVED
TRX-028794,2026-08-31,130.02,APPROVED
TRX-041161,2026-09-09,1225.13,APPROVED
TRX-004135,2026-08-20,469.55,APPROVED
TRX-021814,2026-08-31,706.62,APPROVED
TRX-021462,2026-09-01,116.46,APPROVED
TRX-043739,2026-09-18,226.87,DECLINED
TRX-020695,2026-08-31,464.35,APPROVED
TRX-023946,2026-09-03,414.18,APPROVED
TRX-016080,2026-08-20,466.40,APPROVED
TRX-041401,2026-09-13,994.33,APPROVED
TRX-039894,2026-08-31,1893.02,APPROVED
TRX-034364,2026-09-14,1158.12,APPROVED
TRX-018007,2026-08-21,661.31,APPROVED
TRX-015298,2026-08-29,704.34,APPROVED
TRX-032076,2026-09-17,307.08,APPROVED
TRX-018537,2026-08-21,566.21,APPROVED
TRX-034140,2026-08-31,1506.20,APPROVED
TRX-026154,2026-08-24,678.82,APPROVED
TRX-010420,2026-08-28,768.60,APPROVED
TRX-028279,2026-09-09,335.07,APPROVED
TRX-015744,2026-09-09,1983.52,APPROVED
TRX-031582,2026-09-14,666.06,APPROVED
TRX-039521,2026-09-02,1148.93,APPROVED
TRX-008528,2026-08-22,830.24,APPROVED
TRX-013414,2026-08-27,824.62,APPROVED
TRX-018148,2026-08-20,1694.84,APPROVED
TRX-002593,2026-09-14,1106.69,APPROVED
TRX-021544,2026-08-22,717.52,APPROVED
TRX-010778,2026-09-17,1402.74,APPROVED
TRX-001750,2026-09-12,897.50,APPROVED
TRX-010144,2026-09-01,735.52,APPROVED
TRX-020077,2026-09-13,1904.41,APPROVED
TRX-025656,2026-09-05,1008.48,APPROVED
TRX-025372,2026-08-28,916.76,APPROVED
TRX-016072,2026-09-01,407.76,APPROVED
TRX-018860,2026-08-22,943.80,APPROVED
TRX-043584,2026-09-04,1080.72,CHARGEBACK
TRX-043166,2026-09-17,1996.78,REFUNDED
TRX-028891,2026-09-18,841.03,APPROVED
TRX-044862,2026-08-25,498.46,CHARGEBACK
TRX-038694,2026-09-04,1057.02,APPROVED
TRX-003994,2026-09-14,1426.02,APPROVED
TRX-039500,2026-09-12,995.00,APPROVED
TRX-027041,2026-08-28,1210.53,APPROVED
TRX-024942,2026-09-12,1744.86,APPROVED
TRX-011788,2026-09-16,846.04,APPROVED
TRX-028575,2026-09-05,514.75,APPROVED
TRX-040822,2026-08-20,740.26,APPROVED
TRX-008491,2026-09-04,559.03,APPROVED
TRX-033230,2026-09-01,805.90,APPROVED
TRX-000635,2026-09-13,684.55,APPROVED
TRX-017420,2026-08-22,338.60,APPROVED
TRX-007093,2026-09-02,261.69,APPROVED
TRX-007321,2026-09-08,1932.93,APPROVED
TRX-014430,2026-08-22,311.90,APPROVED
TRX-025973,2026-09-06,1342.09,APPROVED
TRX-025998,2026-08-29,1525.34,APPROVED
TRX-034876,2026-09-06,931.08,APPROVED
TRX-039065,2026-08-20,1786.45,APPROVED
TRX-044821,2026-09-15,197.93,CHARGEBACK
TRX-045876,2026-09-12,1961.08,CANCELLED
TRX-009919,2026-08-24,1076.27,APPROVED
TRX-009022,2026-09-08,471.26,APPROVED
TRX-008515,2026-09-15,734.95,APPROVED
TRX-022652,2026-09-04,879.16,APPROVED
TRX-027192,2026-09-09,327.36,APPROVED
TRX-002672,2026-08-27,1685.76,APPROVED
TRX-005647,2026-09-05,1602.51,APPROVED
TRX-012430,2026-08-21,1571.90,APPROVED
TRX-003393,2026-09-15,1000.69,APPROVED
TRX-032354,2026-08-29,354.82,APPROVED
TRX-038507,2026-09-04,1676.31,APPROVED
TRX-037575,2026-09-17,814.75,APPROVED
TRX-028736,2026-09-03,1694.88,APPROVED
TRX-010427,2026-08-24,819.91,APPROVED
TRX-011333,2026-09-12,1490.89,APPROVED
TRX-006949,2026-08-28,1196.17,APPROVED
TRX-034347,2026-09-15,1033.51,APPROVED
TRX-007473,2026-08-31,1057.09,APPROVED
TRX-027726,2026-08-26,261.58,APPROVED
TRX-017975,2026-08-23,426.75,APPROVED
TRX-032514,2026-08-25,1527.62,APPROVED
TRX-027455,2026-09-11,265.15,APPROVED
TRX-004742,2026-08-20,938.86,APPROVED
TRX-012227,2026-09-17,83.91,APPROVED
TRX-018763,2026-09-17,232.79,APPROVED
TRX-037940,2026-09-01,1500.20,APPROVED
TRX-038353,2026-09-06,547.49,APPROVED
TRX-037945,2026-09-14,1536.85,APPROVED
TRX-045703,2026-08-23,692.99,CANCELLED
TRX-002786,2026-08-28,531.38,APPROVED
TRX-028560,2026-09-12,404.80,APPROVED
TRX-006902,2026-09-14,851.66,APPROVED
TRX-022974,2026-09-15,1249.42,APPROVED
TRX-011566,2026-09-02,1208.78,APPROVED
TRX-017121,2026-09-11,136.93,APPROVED
TRX-010719,2026-08-26,970.27,APPROVED
TRX-027928,2026-09-16,1742.24,APPROVED
TRX-009202,2026-09-02,1790.66,APPROVED
TRX-008211,2026-09-05,496.63,APPROVED
TRX-019778,2026-09-18,1702.74,APPROVED
TRX-043060,2026-09-05,1219.80,DECLINED
TRX-036526,2026-08-20,1085.58,APPROVED
TRX-010720,2026-08-20,977.60,APPROVED
TRX-023876,2026-08-23,1891.08,APPROVED
TRX-013537,2026-08-31,1726.21,APPROVED
TRX-002801,2026-09-09,641.33,APPROVED
TRX-031193,2026-08-31,1794.69,APPROVED
TRX-017216,2026-09-09,833.28,APPROVED
TRX-006078,2026-08-22,781.74,APPROVED
TRX-006932,2026-09-10,1071.56,APPROVED
TRX-016291,2026-09-15,23.03,APPROVED
TRX-018675,2026-09-11,1577.75,APPROVED
TRX-000139,2026-08-26,1028.87,APPROVED
TRX-031149,2026-09-02,1472.17,APPROVED
TRX-040020,2026-08-24,831.60,APPROVED
TRX-043789,2026-09-01,593.37,REFUNDED
TRX-007379,2026-08-25,368.07,APPROVED
TRX-004347,2026-09-05,33.51,APPROVED
TRX-027558,2026-08-23,1020.14,APPROVED
TRX-013000,2026-08-29,1770.00,APPROVED
TRX-005019,2026-09-02,979.27,APPROVED
TRX-005905,2026-08-30,1503.65,APPROVED
TRX-034667,2026-08-23,1389.11,APPROVED
TRX-001031,2026-09-11,1597.23,APPROVED
TRX-040551,2026-08-27,733.83,APPROVED
TRX-012158,2026-09-08,1568.14,APPROVED
TRX-027960,2026-08-29,1976.80,APPROVED
TRX-008778,2026-08-20,672.74,APPROVED
TRX-016892,2026-09-12,448.36,APPROVED
TRX-014111,2026-08-23,1953.63,APPROVED
TRX-042329,2026-08-31,1826.57,APPROVED
TRX-040442,2026-09-14,1934.86,APPROVED
TRX-044259,2026-09-16,58.47,CHARGEBACK
TRX-022339,2026-09-05,574.87,APPROVED
TRX-037061,2026-09-09,1027.13,APPROVED
TRX-029846,2026-08-25,1871.18,APPROVED
TRX-002096,2026-08-26,1443.68,APPROVED
TRX-004170,2026-08-27,726.10,APPROVED
TRX-034480,2026-09-06,18.40,APPROVED
TRX-014314,2026-09-12,1451.62,APPROVED
TRX-029147,2026-08-27,727.51,APPROVED
TRX-015819,2026-08-28,543.27,APPROVED
TRX-010762,2026-09-02,1285.46,APPROVED
TRX-027839,2026-09-08,1089.87,APPROVED
TRX-018735,2026-09-03,27.55,APPROVED
TRX-040922,2026-09-16,1473.26,APPROVED
TRX-000395,2026-09-18,915.35,APPROVED
TRX-038793,2026-08-25,1782.69,APPROVED
TRX-005333,2026-08-21,1290.89,APPROVED
TRX-045162,2026-08-31,707.46,CANCELLED
TRX-032152,2026-08-20,864.16,APPROVED
TRX-005005,2026-09-04,876.65,APPROVED
TRX-017934,2026-09-17,126.22,APPROVED
TRX-011560,2026-09-12,1164.80,APPROVED
TRX-037523,2026-08-23,433.59,APPROVED
TRX-025706,2026-08-21,1374.98,APPROVED
TRX-023315,2026-08-27,1758.95,APPROVED
TRX-014251,2026-09-01,989.83,APPROVED
TRX-008404,2026-08-27,1911.32,APPROVED
TRX-043755,2026-09-16,344.15,REFUNDED
TRX-007374,2026-09-11,331.42,APPROVED
TRX-034942,2026-08-25,1414.86,APPROVED
TRX-042780,2026-09-07,1162.40,APPROVED
TRX-016908,2026-09-02,565.64,APPROVED
TRX-045662,2026-09-05,392.46,CANCELLED
TRX-026133,2026-09-12,524.89,APPROVED
TRX-032579,2026-09-07,14.07,APPROVED
TRX-001657,2026-09-09,215.81,APPROVED
TRX-016582,2026-09-01,166.06,APPROVED
TRX-039823,2026-09-03,1372.59,APPROVED
TRX-002088,2026-08-30,1385.04,APPROVED
TRX-026943,2026-08-31,492.19,APPROVED
TRX-040256,2026-08-27,571.48,APPROVED
TRX-000046,2026-09-11,347.18,APPROVED
TRX-011102,2026-09-14,1787.66,APPROVED
TRX-023375,2026-08-23,208.75,APPROVED
TRX-007043,2026-09-17,1885.19,APPROVED
TRX-043344,2026-09-06,1311.52,DECLINED
TRX-008325,2026-09-11,1332.25,APPROVED
TRX-024329,2026-09-05,1231.57,APPROVED
TRX-040000,2026-09-04,680.00,APPROVED
TRX-014693,2026-09-07,249.69,APPROVED
TRX-008198,2026-09-07,401.34,APPROVED
TRX-009560,2026-09-05,434.80,APPROVED
TRX-038234,2026-08-21,1665.22,APPROVED
TRX-025953,2026-09-03,1195.49,APPROVED
TRX-019875,2026-09-08,423.75,APPROVED
TRX-001443,2026-09-04,637.19,APPROVED
TRX-015545,2026-09-12,524.85,APPROVED
TRX-003846,2026-09-11,341.18,APPROVED
TRX-043744,2026-08-27,263.52,REFUNDED
TRX-039014,2026-08-27,1412.62,APPROVED
TRX-029618,2026-09-12,199.94,APPROVED
TRX-032895,2026-09-16,340.35,APPROVED
TRX-011056,2026-09-14,1450.48,APPROVED
TRX-044497,2026-08-27,1803.01,DECLINED
TRX-023399,2026-08-22,384.67,APPROVED
TRX-020150,2026-09-01,449.50,APPROVED
TRX-031290,2026-09-14,515.70,APPROVED
TRX-008015,2026-09-15,1049.95,APPROVED
TRX-035985,2026-09-13,1100.05,APPROVED
TRX-013994,2026-09-09,1096.02,APPROVED
TRX-032834,2026-09-09,1883.22,APPROVED
TRX-019263,2026-08-27,1907.79,APPROVED
TRX-025925,2026-08-25,990.25,APPROVED
TRX-016767,2026-08-23,1522.11,APPROVED
TRX-045482,2026-08-26,1063.06,CANCELLED
TRX-010627,2026-08-28,295.91,APPROVED
TRX-035380,2026-09-14,645.40,APPROVED
TRX-015543,2026-08-24,510.19,APPROVED
TRX-031646,2026-09-01,1135.18,APPROVED
TRX-011439,2026-08-23,277.87,APPROVED
TRX-044111,2026-09-07,963.63,DECLINED
TRX-020912,2026-08-21,64.96,APPROVED
TRX-044059,2026-09-03,582.47,REFUNDED
TRX-020080,2026-08-22,1926.40,APPROVED
TRX-027385,2026-09-05,1742.05,APPROVED
TRX-007386,2026-08-23,419.38,APPROVED
TRX-000044,2026-09-10,332.52,APPROVED
TRX-038976,2026-08-25,1134.08,APPROVED
TRX-023938,2026-09-05,355.54,APPROVED
TRX-014824,2026-09-10,1209.92,APPROVED
TRX-038076,2026-08-31,507.08,APPROVED
TRX-007654,2026-08-29,393.82,APPROVED
TRX-037331,2026-09-04,1016.23,APPROVED
TRX-031671,2026-09-04,1318.43,APPROVED
TRX-001555,2026-09-14,1458.15,APPROVED
TRX-029852,2026-09-16,1915.16,APPROVED
TRX-025079,2026-08-30,759.07,APPROVED
TRX-013903,2026-08-20,428.99,APPROVED
TRX-017454,2026-08-24,587.82,APPROVED
TRX-036771,2026-08-23,891.43,APPROVED
TRX-018526,2026-09-01,485.58,APPROVED
TRX-024285,2026-09-18,909.05,APPROVED
TRX-020093,2026-08-27,31.69,APPROVED
TRX-028434,2026-09-14,1471.22,APPROVED
TRX-011159,2026-09-18,215.47,APPROVED
TRX-016444,2026-09-09,1144.52,APPROVED
TRX-003545,2026-09-17,124.85,APPROVED
TRX-037559,2026-09-03,697.47,APPROVED
TRX-003414,2026-09-03,1154.62,APPROVED
TRX-045410,2026-08-25,535.30,CANCELLED
TRX-039222,2026-09-15,947.26,APPROVED
TRX-043766,2026-09-16,424.78,DECLINED
TRX-009480,2026-09-13,1838.40,APPROVED
TRX-043967,2026-09-14,1898.11,REFUNDED
TRX-017007,2026-08-28,1291.31,APPROVED
TRX-038196,2026-08-21,1386.68,APPROVED
TRX-039395,2026-08-20,225.35,APPROVED
TRX-033965,2026-08-29,223.45,APPROVED
TRX-007034,2026-09-04,1819.22,APPROVED
TRX-024622,2026-08-22,1389.26,APPROVED
TRX-016843,2026-08-26,89.19,APPROVED
TRX-002340,2026-09-01,1242.20,APPROVED
TRX-044800,2026-08-31,44.00,DECLINED
TRX-043563,2026-09-06,926.79,DECLINED
TRX-033639,2026-09-13,1813.87,APPROVED
TRX-031709,2026-09-09,1596.97,APPROVED
TRX-026442,2026-09-12,799.86,APPROVED
TRX-038321,2026-09-13,312.93,APPROVED
TRX-011648,2026-09-14,1809.84,APPROVED
TRX-026164,2026-08-23,752.12,APPROVED
TRX-010664,2026-09-11,567.12,APPROVED
TRX-008915,2026-09-14,1676.95,APPROVED
TRX-038010,2026-09-13,23.30,APPROVED
TRX-024034,2026-09-02,1059.22,APPROVED
TRX-004186,2026-08-31,843.38,APPROVED
TRX-006005,2026-09-02,246.65,APPROVED
TRX-035005,2026-08-31,1876.65,APPROVED
TRX-006087,2026-09-08,847.71,APPROVED
TRX-029836,2026-09-01,1797.88,APPROVED
TRX-001113,2026-08-30,208.29,APPROVED
TRX-006978,2026-09-08,1408.74,APPROVED
TRX-002654,2026-09-03,1553.82,APPROVED
TRX-010591,2026-08-20,32.03,APPROVED
TRX-019948,2026-09-18,958.84,APPROVED
TRX-031703,2026-09-02,1552.99,APPROVED
TRX-011427,2026-08-30,189.91,APPROVED
TRX-005620,2026-09-03,1404.60,APPROVED
TRX-038751,2026-08-30,1474.83,APPROVED
TRX-009311,2026-09-01,599.63,APPROVED
TRX-016605,2026-09-11,334.65,APPROVED
TRX-028707,2026-08-31,1482.31,APPROVED
TRX-033311,2026-09-18,1399.63,APPROVED
TRX-019569,2026-08-21,170.77,APPROVED
TRX-009964,2026-09-15,1406.12,APPROVED
TRX-000203,2026-08-24,1497.99,APPROVED
TRX-035965,2026-08-27,953.45,APPROVED
TRX-043740,2026-08-26,234.20,CHARGEBACK
TRX-030467,2026-08-23,453.11,APPROVED
TRX-007403,2026-08-26,543.99,APPROVED
TRX-003211,2026-08-31,1656.63,APPROVED
TRX-033151,2026-08-25,226.83,APPROVED
TRX-025244,2026-08-26,1968.52,APPROVED
TRX-036156,2026-08-22,363.48,APPROVED
TRX-015200,2026-08-27,1976.00,APPROVED
TRX-019786,2026-09-14,1761.38,APPROVED
TRX-003454,2026-09-14,1447.82,APPROVED
TRX-037015,2026-08-28,689.95,APPROVED
TRX-045497,2026-09-16,1173.01,CANCELLED
TRX-000673,2026-08-20,963.09,APPROVED
TRX-043881,2026-08-23,1267.73,REFUNDED
TRX-000085,2026-09-06,633.05,APPROVED
TRX-033858,2026-09-03,1429.14,APPROVED
TRX-021757,2026-08-24,288.81,APPROVED
TRX-000908,2026-08-27,695.64,APPROVED
TRX-027189,2026-09-12,305.37,APPROVED
TRX-037816,2026-08-27,591.28,APPROVED
TRX-000276,2026-09-15,43.08,APPROVED
TRX-041207,2026-09-18,1562.31,APPROVED
TRX-041300,2026-08-28,264.00,APPROVED
TRX-000856,2026-08-19,314.48,APPROVED
TRX-002243,2026-09-01,531.19,APPROVED
TRX-018114,2026-09-02,1445.62,APPROVED
TRX-033935,2026-09-10,1993.55,APPROVED
TRX-015688,2026-08-25,1573.04,APPROVED
TRX-045294,2026-09-16,1675.02,CANCELLED
TRX-043708,2026-09-08,1989.64,CHARGEBACK
TRX-020712,2026-09-11,588.96,APPROVED
TRX-043905,2026-09-15,1443.65,CHARGEBACK
TRX-040479,2026-09-16,206.07,APPROVED
TRX-016983,2026-09-01,1115.39,APPROVED
TRX-013473,2026-08-29,1257.09,APPROVED
TRX-013030,2026-08-30,1989.90,APPROVED
TRX-003465,2026-08-20,1528.45,APPROVED
TRX-034760,2026-09-07,80.80,APPROVED
TRX-040126,2026-09-09,1608.58,APPROVED
TRX-005954,2026-09-02,1862.82,APPROVED
TRX-018395,2026-09-17,1515.35,APPROVED
TRX-032386,2026-09-17,589.38,APPROVED
TRX-027289,2026-08-24,1038.37,APPROVED
TRX-039371,2026-09-18,49.43,APPROVED
TRX-015379,2026-08-22,1298.07,APPROVED
TRX-007479,2026-09-02,1101.07,APPROVED
TRX-002627,2026-08-20,1355.91,APPROVED
TRX-007596,2026-08-29,1958.68,APPROVED
TRX-044557,2026-09-12,252.81,CHARGEBACK
TRX-009071,2026-08-23,830.43,APPROVED
TRX-011591,2026-09-17,1392.03,APPROVED
TRX-026529,2026-09-15,1437.57,APPROVED
TRX-002880,2026-09-07,1220.40,APPROVED
TRX-031172,2026-08-22,1640.76,APPROVED
TRX-018361,2026-09-14,1266.13,APPROVED
TRX-019040,2026-09-06,273.20,APPROVED
TRX-040447,2026-09-13,1961.51,APPROVED
TRX-003240,2026-08-28,1869.20,APPROVED
TRX-028829,2026-08-29,386.57,APPROVED
TRX-015099,2026-09-10,1235.67,APPROVED
TRX-044998,2026-09-09,1495.34,CHARGEBACK
TRX-035601,2026-09-18,275.33,APPROVED
TRX-035219,2026-08-29,1455.27,APPROVED
TRX-014354,2026-08-26,1744.82,APPROVED
TRX-021433,2026-09-04,1893.89,APPROVED
TRX-032885,2026-09-05,267.05,APPROVED
TRX-033467,2026-08-26,553.11,APPROVED
TRX-004117,2026-08-20,337.61,APPROVED
TRX-015162,2026-09-02,1697.46,APPROVED
TRX-034056,2026-09-01,890.48,APPROVED
TRX-018666,2026-09-07,1511.78,APPROVED
TRX-012311,2026-09-09,699.63,APPROVED
TRX-033510,2026-08-20,868.30,APPROVED
TRX-018034,2026-09-12,859.22,APPROVED
TRX-017895,2026-08-29,1830.35,APPROVED
TRX-006225,2026-09-04,1859.25,APPROVED
TRX-009946,2026-08-27,1274.18,APPROVED
TRX-014286,2026-09-03,1246.38,APPROVED
TRX-000034,2026-08-20,259.22,APPROVED
TRX-033700,2026-09-18,271.00,APPROVED
TRX-015451,2026-08-28,1825.83,APPROVED
TRX-045637,2026-09-01,209.21,CANCELLED
TRX-030722,2026-09-11,332.26,APPROVED
TRX-036635,2026-08-25,1884.55,APPROVED
TRX-022656,2026-08-22,908.48,APPROVED
TRX-032482,2026-08-27,1293.06,APPROVED
TRX-029119,2026-09-02,522.27,APPROVED
TRX-028363,2026-09-13,950.79,APPROVED
TRX-031178,2026-08-26,1684.74,APPROVED
TRX-008106,2026-09-12,1716.98,APPROVED
