idTransactional,dataTransactional,value,statusGateway
TRX-014982,2026-08-19,1371.67,APPROVED
TRX-041446,2026-08-16,1545.85,APPROVED
TRX-020853,2026-09-05,1073.92,APPROVED
TRX-022680,2026-09-01,1860.23,APPROVED
TRX-007910,2026-08-12,1445.93,APPROVED
TRX-044423,2026-08-24,294.09,DECLINED
TRX-035543,2026-08-29,1796.52,APPROVED
TRX-032894,2026-08-26,1846.00,APPROVED
TRX-009576,2026-09-04,1236.09,APPROVED
TRX-028878,2026-08-11,722.68,APPROVED
TRX-030263,2026-08-26,1996.61,APPROVED
TRX-005334,2026-08-16,1854.89,APPROVED
TRX-044924,2026-09-03,98.28,CHARGEBACK
TRX-043254,2026-08-27,402.39,CHARGEBACK
TRX-019321,2026-08-26,1209.45,APPROVED
TRX-006865,2026-08-15,1583.14,APPROVED
TRX-019693,2026-08-14,838.79,APPROVED
TRX-006039,2026-08-26,1755.10,APPROVED
TRX-027621,2026-08-28,1626.89,APPROVED
TRX-005998,2026-08-20,1908.60,APPROVED
TRX-008800,2026-08-23,733.55,APPROVED
TRX-002852,2026-08-20,1991.37,APPROVED
TRX-017892,2026-08-23,1983.78,APPROVED
TRX-029077,2026-09-07,1845.79,APPROVED
TRX-035728,2026-08-18,1769.10,APPROVED
TRX-038559,2026-09-03,664.51,APPROVED
TRX-018024,2026-08-29,1121.16,APPROVED
TRX-024762,2026-08-12,1719.62,APPROVED
TRX-021309,2026-08-29,1410.40,APPROVED
TRX-001390,2026-08-25,1139.96,APPROVED
TRX-017709,2026-08-12,1860.51,APPROVED
TRX-001054,2026-08-15,1339.75,APPROVED
TRX-002796,2026-08-17,836.16,APPROVED
TRX-022802,2026-08-19,1144.97,APPROVED
TRX-015801,2026-09-01,1505.93,APPROVED
TRX-006376,2026-08-18,1065.80,APPROVED
TRX-045322,2026-08-20,408.09,CANCELLED
TRX-044427,2026-09-05,983.43,CHARGEBACK
TRX-040881,2026-09-01,774.76,APPROVED
TRX-004609,2026-08-15,997.85,APPROVED
TRX-028850,2026-08-20,1978.27,APPROVED
TRX-023833,2026-08-27,1976.21,APPROVED
TRX-044476,2026-08-14,1468.40,DECLINED
TRX-009899,2026-08-14,49.65,APPROVED
TRX-012004,2026-08-28,1129.03,APPROVED
TRX-028887,2026-08-30,1941.25,APPROVED
TRX-003190,2026-08-28,1615.31,APPROVED
TRX-002140,2026-08-13,343.48,APPROVED
TRX-025320,2026-08-13,1581.98,APPROVED
TRX-003861,2026-08-09,492.16,APPROVED
TRX-041352,2026-09-05,722.17,APPROVED
TRX-005899,2026-08-22,1340.03,APPROVED
TRX-013494,2026-09-02,174.97,APPROVED
TRX-035117,2026-08-12,1944.28,APPROVED
TRX-017056,2026-09-04,401.17,APPROVED
TRX-029166,2026-08-26,1489.92,APPROVED
TRX-013889,2026-08-31,1699.44,APPROVED
TRX-032026,2026-08-14,192.05,APPROVED
TRX-012440,2026-08-13,759.02,APPROVED
TRX-006255,2026-08-24,1469.56,APPROVED
TRX-030925,2026-08-26,264.15,APPROVED
TRX-034130,2026-08-22,1729.28,APPROVED
TRX-037893,2026-08-09,962.88,APPROVED
TRX-024859,2026-09-02,1646.14,APPROVED
TRX-014851,2026-08-26,1011.69,APPROVED
TRX-035876,2026-08-11,485.51,APPROVED
TRX-006397,2026-08-24,1799.19,APPROVED
TRX-035560,2026-08-25,1279.44,APPROVED
TRX-003626,2026-08-31,1438.44,APPROVED
TRX-033669,2026-08-13,265.33,APPROVED
TRX-045250,2026-08-12,93.35,CANCELLED
TRX-005204,2026-08-16,1986.22,APPROVED
TRX-045384,2026-08-18,864.66,CANCELLED
TRX-013774,2026-08-11,865.47,APPROVED
TRX-007117,2026-08-13,1719.91,APPROVED
TRX-028280,2026-08-24,322.98,APPROVED
TRX-016384,2026-08-19,1995.39,APPROVED
TRX-035603,2026-09-03,164.62,APPROVED
TRX-016861,2026-09-06,25.53,APPROVED
TRX-027050,2026-09-05,163.72,APPROVED
TRX-013527,2026-08-12,1717.15,APPROVED
TRX-020461,2026-09-05,1380.37,APPROVED
TRX-021143,2026-08-26,1581.35,APPROVED
TRX-019729,2026-08-22,1821.75,APPROVED
TRX-031103,2026-08-29,1617.61,APPROVED
TRX-030213,2026-08-22,1105.32,APPROVED
TRX-038963,2026-08-30,1764.21,APPROVED
TRX-011769,2026-08-20,1358.93,APPROVED
TRX-003442,2026-08-16,1016.73,APPROVED
TRX-001058,2026-08-19,752.67,APPROVED
TRX-023455,2026-08-29,322.53,APPROVED
TRX-038091,2026-09-06,634.91,APPROVED
TRX-035828,2026-09-03,1881.48,APPROVED
TRX-040405,2026-08-30,1449.48,APPROVED
TRX-028874,2026-08-28,93.39,APPROVED
TRX-040050,2026-08-29,1113.29,APPROVED
TRX-042948,2026-08-22,1303.13,APPROVED
TRX-018894,2026-08-15,556.75,APPROVED
TRX-043453,2026-08-14,774.31,DECLINED
TRX-012894,2026-08-24,1880.83,APPROVED
TRX-010297,2026-08-18,798.75,APPROVED
TRX-004987,2026-08-12,145.23,APPROVED
TRX-036234,2026-08-20,1285.30,APPROVED
TRX-045335,2026-08-14,187.50,CANCELLED
TRX-009332,2026-08-23,68.51,APPROVED
TRX-024449,2026-08-14,682.01,APPROVED
TRX-007652,2026-08-26,809.29,APPROVED
TRX-016112,2026-08-12,852.29,APPROVED
TRX-016288,2026-08-11,1129.32,APPROVED
TRX-035275,2026-08-28,1273.86,APPROVED
TRX-035423,2026-08-27,1066.43,APPROVED
TRX-002638,2026-09-05,277.21,APPROVED
TRX-002357,2026-09-01,1080.63,APPROVED
TRX-013235,2026-08-13,1623.30,APPROVED
TRX-031837,2026-08-11,213.52,APPROVED
TRX-038069,2026-09-03,1204.41,APPROVED
TRX-000424,2026-08-28,766.22,APPROVED
TRX-002497,2026-08-08,1868.44,APPROVED
TRX-014002,2026-09-06,680.95,APPROVED
TRX-005893,2026-08-31,1885.16,APPROVED
TRX-023743,2026-09-03,182.15,APPROVED
TRX-044366,2026-08-27,756.62,REFUNDED
TRX-039507,2026-08-23,165.30,APPROVED
TRX-035114,2026-08-27,221.52,APPROVED
TRX-010719,2026-08-29,1722.62,APPROVED
TRX-025071,2026-08-13,1991.53,APPROVED
TRX-033822,2026-08-22,1768.73,APPROVED
TRX-029434,2026-08-25,1560.10,APPROVED
TRX-022203,2026-09-07,205.31,APPROVED
TRX-045214,2026-08-16,723.52,CANCELLED
TRX-043512,2026-09-02,884.13,CHARGEBACK
TRX-011205,2026-08-15,542.57,APPROVED
TRX-012835,2026-08-25,1968.14,APPROVED
TRX-018058,2026-09-02,1016.38,APPROVED
TRX-005209,2026-08-22,1264.94,APPROVED
TRX-035290,2026-08-19,1624.30,APPROVED
TRX-038787,2026-08-12,1212.03,APPROVED
TRX-020245,2026-09-06,833.85,APPROVED
TRX-044428,2026-08-26,1037.30,REFUNDED
TRX-004177,2026-08-25,1213.84,APPROVED
TRX-032976,2026-08-16,1097.47,APPROVED
TRX-042977,2026-08-29,1178.99,APPROVED
TRX-015309,2026-09-03,1715.65,APPROVED
TRX-016305,2026-08-14,1374.42,APPROVED
TRX-003695,2026-08-27,624.26,APPROVED
TRX-021204,2026-08-10,512.29,APPROVED
TRX-016003,2026-08-22,1592.12,APPROVED
TRX-010129,2026-09-06,1535.24,APPROVED
TRX-030414,2026-08-12,1441.62,APPROVED
TRX-029825,2026-08-20,883.24,APPROVED
TRX-013952,2026-08-28,1345.23,APPROVED
TRX-018526,2026-08-28,1623.66,APPROVED
TRX-000969,2026-09-05,1869.82,APPROVED
TRX-004530,2026-08-26,1719.42,APPROVED
TRX-005266,2026-08-28,1822.20,APPROVED
TRX-023979,2026-08-21,580.08,APPROVED
TRX-018798,2026-08-19,190.36,APPROVED
TRX-040176,2026-08-11,774.48,APPROVED
TRX-011748,2026-08-31,1533.40,APPROVED
TRX-031709,2026-08-22,1802.92,APPROVED
TRX-042567,2026-09-04,851.14,APPROVED
TRX-040372,2026-08-11,1335.90,APPROVED
TRX-004554,2026-08-28,1284.03,APPROVED
TRX-024665,2026-08-09,1466.12,APPROVED
TRX-017365,2026-08-25,689.67,APPROVED
TRX-000112,2026-08-15,1088.97,APPROVED
TRX-019162,2026-08-17,129.16,APPROVED
TRX-023227,2026-08-13,685.41,APPROVED
TRX-039301,2026-08-15,1931.44,APPROVED
TRX-021663,2026-08-23,1480.39,APPROVED
TRX-021919,2026-08-19,1981.15,APPROVED
TRX-018160,2026-08-27,1055.83,APPROVED
TRX-045223,2026-08-18,72.11,CANCELLED
TRX-032201,2026-09-02,1690.69,APPROVED
TRX-010437,2026-08-16,560.13,APPROVED
TRX-015792,2026-08-16,234.88,APPROVED
TRX-044236,2026-08-29,1402.00,REFUNDED
TRX-024297,2026-08-08,657.60,APPROVED
TRX-026692,2026-08-24,1222.99,APPROVED
TRX-014662,2026-09-01,1659.93,APPROVED
TRX-017066,2026-08-20,1475.40,APPROVED
TRX-013969,2026-08-21,328.63,APPROVED
TRX-017497,2026-08-24,522.69,APPROVED
TRX-006288,2026-08-12,433.89,APPROVED
TRX-011477,2026-08-23,1550.01,APPROVED
TRX-018249,2026-08-17,1262.80,APPROVED
TRX-001055,2026-08-12,830.66,APPROVED
TRX-028318,2026-08-14,1872.43,APPROVED
TRX-024149,2026-09-01,1248.19,APPROVED
TRX-037186,2026-09-02,896.35,APPROVED
TRX-027484,2026-09-06,1991.54,APPROVED
TRX-020395,2026-08-30,1881.42,APPROVED
TRX-038799,2026-08-28,1901.55,APPROVED
TRX-043265,2026-08-22,914.90,REFUNDED
TRX-024912,2026-08-11,1933.80,APPROVED
TRX-030731,2026-08-16,1484.52,APPROVED
TRX-009435,2026-09-06,173.08,APPROVED
TRX-027721,2026-09-01,1730.44,APPROVED
TRX-015844,2026-08-09,290.04,APPROVED
TRX-022423,2026-09-04,1856.93,APPROVED
TRX-015813,2026-08-26,648.66,APPROVED
TRX-001562,2026-08-22,579.32,APPROVED
TRX-038432,2026-09-05,622.04,APPROVED
TRX-000048,2026-08-26,136.42,APPROVED
TRX-040385,2026-08-15,558.38,APPROVED
TRX-024836,2026-08-23,1904.74,APPROVED
TRX-017186,2026-08-30,499.68,APPROVED
TRX-013427,2026-08-27,855.72,APPROVED
TRX-005383,2026-09-01,771.09,APPROVED
TRX-021350,2026-09-05,232.02,APPROVED
TRX-037848,2026-08-20,102.08,APPROVED
TRX-028520,2026-08-30,1939.16,APPROVED
TRX-006873,2026-08-10,1795.11,APPROVED
TRX-020559,2026-09-02,1777.22,APPROVED
TRX-035149,2026-08-29,1118.11,APPROVED
TRX-023813,2026-08-30,1370.56,APPROVED
TRX-016409,2026-08-31,252.31,APPROVED
TRX-014181,2026-09-07,617.04,APPROVED
TRX-041735,2026-08-09,721.08,APPROVED
TRX-038717,2026-08-29,902.02,APPROVED
TRX-000079,2026-08-20,682.79,APPROVED
TRX-032308,2026-09-02,691.14,APPROVED
TRX-010940,2026-08-23,447.93,APPROVED
TRX-014279,2026-08-25,1489.33,APPROVED
TRX-026714,2026-08-15,632.96,APPROVED
TRX-013126,2026-08-14,764.38,APPROVED
TRX-036958,2026-08-24,111.21,APPROVED
TRX-018279,2026-08-30,763.97,APPROVED
TRX-025469,2026-09-05,1168.40,APPROVED
TRX-010846,2026-09-04,992.13,APPROVED
TRX-036558,2026-08-11,237.68,APPROVED
TRX-030533,2026-08-28,1973.24,APPROVED
TRX-041427,2026-09-06,819.34,APPROVED
TRX-036594,2026-08-13,1763.81,APPROVED
TRX-035976,2026-08-11,1091.87,APPROVED
TRX-030402,2026-08-23,1759.81,APPROVED
TRX-044152,2026-08-28,238.14,REFUNDED
TRX-040970,2026-09-02,1094.48,APPROVED
TRX-030169,2026-08-26,855.38,APPROVED
TRX-037499,2026-08-12,1582.50,APPROVED
TRX-039586,2026-08-31,542.92,APPROVED
TRX-000829,2026-09-06,624.00,APPROVED
TRX-009162,2026-08-12,570.72,APPROVED
TRX-035645,2026-08-21,1957.25,APPROVED
TRX-009327,2026-09-01,856.69,APPROVED
TRX-038855,2026-08-09,581.79,APPROVED
TRX-007096,2026-08-13,74.64,APPROVED
TRX-039196,2026-08-09,1353.45,APPROVED
TRX-001164,2026-08-15,805.24,APPROVED
TRX-022225,2026-08-14,1934.65,APPROVED
TRX-029302,2026-08-16,1700.59,APPROVED
TRX-038634,2026-08-10,1419.19,APPROVED
TRX-035983,2026-08-14,1055.72,APPROVED
TRX-012601,2026-08-08,1683.96,APPROVED
TRX-007703,2026-08-21,1899.66,APPROVED
TRX-021461,2026-08-27,1451.31,APPROVED
TRX-008621,2026-08-09,848.71,APPROVED
TRX-023321,2026-08-14,726.44,APPROVED
TRX-036821,2026-08-25,398.32,APPROVED
TRX-022635,2026-08-20,442.45,APPROVED
TRX-026104,2026-08-14,1813.52,APPROVED
TRX-013258,2026-08-18,1298.08,APPROVED
TRX-043398,2026-08-13,230.30,DECLINED
TRX-043218,2026-08-21,871.27,DECLINED
TRX-037608,2026-08-10,211.08,APPROVED
TRX-022679,2026-08-26,1788.71,APPROVED
TRX-031203,2026-09-05,1755.61,APPROVED
TRX-036908,2026-08-31,1764.81,APPROVED
TRX-014777,2026-08-08,920.91,APPROVED
TRX-042180,2026-08-08,349.31,APPROVED
TRX-027680,2026-08-11,1423.34,APPROVED
TRX-025533,2026-08-12,1230.53,APPROVED
TRX-015842,2026-08-28,146.73,APPROVED
TRX-005560,2026-09-01,241.69,APPROVED
TRX-006935,2026-09-05,1857.54,APPROVED
TRX-004539,2026-09-06,1644.26,APPROVED
TRX-009927,2026-08-30,1428.70,APPROVED
TRX-036718,2026-08-10,1250.10,APPROVED
TRX-042038,2026-08-10,1023.46,APPROVED
TRX-027632,2026-08-09,237.86,APPROVED
TRX-028922,2026-08-24,1998.29,APPROVED
TRX-015114,2026-08-15,193.55,APPROVED
TRX-009136,2026-09-04,1106.94,APPROVED
TRX-030701,2026-08-10,168.09,APPROVED
TRX-021107,2026-08-17,695.69,APPROVED
TRX-012610,2026-08-09,1699.46,APPROVED
TRX-005338,2026-09-05,309.19,APPROVED
TRX-037865,2026-08-21,1549.22,APPROVED
TRX-002446,2026-08-17,1876.31,APPROVED
TRX-038658,2026-08-15,702.92,APPROVED
TRX-041973,2026-08-30,617.54,APPROVED
TRX-030734,2026-08-21,925.53,APPROVED
TRX-023231,2026-08-30,1254.64,APPROVED
TRX-005053,2026-08-13,774.51,APPROVED
TRX-042642,2026-08-11,112.52,APPROVED
TRX-029621,2026-08-27,1249.43,APPROVED
TRX-036732,2026-08-16,643.29,APPROVED
TRX-008435,2026-09-03,830.13,APPROVED
TRX-020463,2026-09-06,44.58,APPROVED
TRX-034180,2026-09-01,501.77,APPROVED
TRX-016893,2026-09-05,1314.53,APPROVED
TRX-031503,2026-08-23,1876.15,APPROVED
TRX-013391,2026-08-14,86.15,APPROVED
TRX-026097,2026-08-10,1457.00,APPROVED
TRX-012390,2026-08-24,99.16,APPROVED
TRX-029110,2026-08-31,1859.99,APPROVED
TRX-004988,2026-09-04,1936.55,APPROVED
TRX-044532,2026-08-26,203.55,DECLINED
TRX-013703,2026-08-12,527.47,APPROVED
TRX-008203,2026-08-26,1037.38,APPROVED
TRX-024450,2026-08-17,834.90,APPROVED
TRX-023992,2026-08-23,784.39,APPROVED
TRX-033778,2026-08-18,924.42,APPROVED
TRX-011921,2026-08-17,546.84,APPROVED
TRX-020111,2026-09-04,126.85,APPROVED
TRX-037240,2026-09-04,1253.29,APPROVED
TRX-018783,2026-08-10,567.48,APPROVED
TRX-015586,2026-08-10,1376.11,APPROVED
TRX-039993,2026-08-16,1937.24,APPROVED
TRX-026323,2026-08-15,922.41,APPROVED
TRX-015972,2026-09-06,953.43,APPROVED
TRX-038500,2026-08-14,1375.75,APPROVED
TRX-000946,2026-09-02,275.80,APPROVED
TRX-035467,2026-08-12,364.54,APPROVED
TRX-009412,2026-08-16,1862.94,APPROVED
TRX-041853,2026-08-22,1324.06,APPROVED
TRX-041071,2026-08-09,532.70,APPROVED
TRX-017000,2026-08-26,1448.44,APPROVED
TRX-002441,2026-08-19,850.70,APPROVED
TRX-017198,2026-08-14,1658.26,APPROVED
TRX-002838,2026-08-10,298.43,APPROVED
TRX-018485,2026-08-12,1184.72,APPROVED
TRX-021465,2026-09-07,1229.49,APPROVED
TRX-015518,2026-08-14,743.42,APPROVED
TRX-043898,2026-08-24,727.62,CHARGEBACK
TRX-027660,2026-08-27,1619.75,APPROVED
TRX-037003,2026-08-27,1189.65,APPROVED
TRX-014910,2026-08-09,629.27,APPROVED
TRX-030064,2026-08-14,1826.74,APPROVED
TRX-020441,2026-08-12,1062.14,APPROVED
TRX-032553,2026-08-27,435.96,APPROVED
TRX-014976,2026-08-13,1185.34,APPROVED
TRX-007822,2026-08-20,496.60,APPROVED
TRX-030030,2026-08-20,1998.48,APPROVED
TRX-013223,2026-08-10,331.44,APPROVED
TRX-001583,2026-08-28,326.36,APPROVED
TRX-034059,2026-08-19,724.04,APPROVED
TRX-022107,2026-08-23,468.60,APPROVED
TRX-006850,2026-08-26,1087.52,APPROVED
TRX-036396,2026-08-11,312.18,APPROVED
TRX-020488,2026-08-30,1848.60,APPROVED
TRX-005507,2026-08-18,685.78,APPROVED
TRX-018537,2026-08-29,974.02,APPROVED
TRX-002298,2026-08-22,1195.57,APPROVED
TRX-001486,2026-08-31,1935.39,APPROVED
TRX-032002,2026-08-17,580.25,APPROVED
TRX-033434,2026-08-27,982.53,APPROVED
TRX-017073,2026-08-20,1826.59,APPROVED
TRX-007541,2026-09-05,756.63,APPROVED
TRX-044580,2026-08-20,1342.16,CHARGEBACK
TRX-045301,2026-09-01,924.26,CANCELLED
TRX-043158,2026-08-27,1116.47,DECLINED
TRX-001602,2026-08-25,545.48,APPROVED
TRX-003227,2026-09-06,911.99,APPROVED
TRX-018083,2026-08-21,1415.82,APPROVED
TRX-030094,2026-08-27,971.77,APPROVED
TRX-033154,2026-08-20,1373.38,APPROVED
TRX-008165,2026-08-26,593.70,APPROVED
TRX-023098,2026-08-12,1295.30,APPROVED
TRX-006814,2026-08-27,1958.53,APPROVED
TRX-044498,2026-09-05,70.22,DECLINED
TRX-020230,2026-08-10,1513.65,APPROVED
TRX-043564,2026-08-22,1430.37,REFUNDED
TRX-007984,2026-09-04,1648.15,APPROVED
TRX-030446,2026-09-02,194.72,APPROVED
TRX-041896,2026-08-12,244.35,APPROVED
TRX-014243,2026-08-26,1032.06,APPROVED
TRX-003317,2026-08-20,1910.85,APPROVED
TRX-033178,2026-08-18,1134.14,APPROVED
TRX-034422,2026-09-03,1304.71,APPROVED
TRX-030245,2026-08-17,466.38,APPROVED
TRX-002978,2026-08-15,1423.39,APPROVED
TRX-026077,2026-08-16,337.62,APPROVED
TRX-033033,2026-08-21,377.63,APPROVED
TRX-007113,2026-08-31,373.41,APPROVED
TRX-013376,2026-08-28,316.15,APPROVED
TRX-024026,2026-08-24,832.49,APPROVED
TRX-023237,2026-08-19,1733.15,APPROVED
TRX-034883,2026-08-26,853.33,APPROVED
TRX-023550,2026-08-11,758.98,APPROVED
TRX-020910,2026-08-11,493.44,APPROVED
TRX-001894,2026-08-26,281.40,APPROVED
TRX-037634,2026-09-02,1725.12,APPROVED
TRX-006240,2026-08-17,1498.66,APPROVED
TRX-025801,2026-08-11,671.21,APPROVED
TRX-008122,2026-08-26,1138.77,APPROVED
TRX-001066,2026-09-03,1820.45,APPROVED
TRX-002270,2026-09-05,1604.03,APPROVED
TRX-023287,2026-08-08,820.02,APPROVED
TRX-045186,2026-08-17,864.88,CANCELLED
TRX-013285,2026-08-08,1225.53,APPROVED
TRX-001971,2026-09-01,430.92,APPROVED
TRX-040956,2026-08-08,805.79,APPROVED
TRX-002465,2026-09-03,1256.64,APPROVED
TRX-029540,2026-08-18,1834.26,APPROVED
TRX-012495,2026-08-24,623.17,APPROVED
TRX-010351,2026-08-26,63.30,APPROVED
TRX-022389,2026-08-29,1267.94,APPROVED
TRX-007134,2026-08-31,43.52,APPROVED
TRX-045502,2026-08-31,176.07,CANCELLED
TRX-016732,2026-08-16,448.24,APPROVED
TRX-034917,2026-08-26,1509.65,APPROVED
TRX-006143,2026-08-13,1843.04,APPROVED
TRX-039016,2026-08-18,746.90,APPROVED
TRX-004072,2026-08-12,1075.85,APPROVED
TRX-023043,2026-09-01,105.83,APPROVED
TRX-030992,2026-08-20,1542.47,APPROVED
TRX-008768,2026-08-15,102.82,APPROVED
TRX-017263,2026-08-18,1634.83,APPROVED
TRX-034874,2026-08-11,1798.65,APPROVED
TRX-013639,2026-09-04,901.24,APPROVED
TRX-045255,2026-09-06,382.25,CANCELLED
TRX-014115,2026-08-28,1202.30,APPROVED
TRX-040567,2026-08-26,1156.93,APPROVED
TRX-018104,2026-09-02,258.72,APPROVED
TRX-010315,2026-08-15,805.61,APPROVED
TRX-039486,2026-09-04,330.32,APPROVED
TRX-016089,2026-08-22,100.63,APPROVED
TRX-042050,2026-08-19,1295.20,APPROVED
TRX-033893,2026-09-05,65.99,APPROVED
TRX-032898,2026-09-03,958.45,APPROVED
TRX-008117,2026-08-29,564.05,APPROVED
TRX-035370,2026-08-14,751.53,APPROVED
TRX-036935,2026-08-20,266.20,APPROVED
TRX-016250,2026-08-12,1072.54,APPROVED
TRX-043070,2026-08-09,1252.61,CHARGEBACK
TRX-040906,2026-09-04,813.42,APPROVED
TRX-043568,2026-08-19,1206.85,DECLINED
TRX-040465,2026-09-01,1043.21,APPROVED
TRX-013054,2026-08-28,1115.01,APPROVED
TRX-023050,2026-08-25,1817.29,APPROVED
TRX-005593,2026-08-08,868.75,APPROVED
TRX-042414,2026-08-30,1357.67,APPROVED
TRX-027321,2026-08-08,360.57,APPROVED
TRX-020770,2026-08-23,1455.42,APPROVED
TRX-045823,2026-08-21,35.09,CANCELLED
TRX-030822,2026-08-13,1928.77,APPROVED
TRX-041134,2026-08-26,1322.48,APPROVED
TRX-042787,2026-08-16,684.24,APPROVED
TRX-043212,2026-08-10,103.28,REFUNDED
TRX-028301,2026-08-18,1785.18,APPROVED
TRX-033152,2026-08-09,143.42,APPROVED
TRX-025394,2026-08-30,1643.71,APPROVED
TRX-041560,2026-08-10,1495.03,APPROVED
TRX-002375,2026-08-10,921.39,APPROVED
TRX-008146,2026-08-19,230.19,APPROVED
TRX-002772,2026-08-14,121.55,APPROVED
TRX-001708,2026-09-04,1449.89,APPROVED
TRX-044050,2026-09-03,823.73,DECLINED
TRX-030639,2026-08-11,990.78,APPROVED
TRX-042363,2026-08-20,281.82,APPROVED
TRX-009135,2026-08-18,1033.60,APPROVED
TRX-000988,2026-08-25,1620.86,APPROVED
TRX-000849,2026-08-28,282.70,APPROVED
TRX-042479,2026-08-20,1080.05,APPROVED
TRX-005031,2026-08-29,496.05,APPROVED
TRX-018179,2026-08-18,270.30,APPROVED
TRX-003758,2026-08-10,1147.03,APPROVED
TRX-042248,2026-09-05,852.29,APPROVED
TRX-027920,2026-08-09,1382.14,APPROVED
TRX-010048,2026-09-05,656.94,APPROVED
TRX-045611,2026-09-06,841.13,CANCELLED
TRX-008807,2026-09-05,1952.49,APPROVED
TRX-028112,2026-08-25,93.92,APPROVED
TRX-035258,2026-08-22,578.04,APPROVED
TRX-026975,2026-08-12,1751.41,APPROVED
TRX-038289,2026-08-08,265.68,APPROVED
TRX-029523,2026-09-04,780.52,APPROVED
TRX-010543,2026-08-17,1955.14,APPROVED
TRX-007077,2026-08-31,1625.50,APPROVED
TRX-016272,2026-08-13,1578.84,APPROVED
TRX-033638,2026-08-14,1070.78,APPROVED
TRX-023331,2026-08-25,147.50,APPROVED
TRX-000605,2026-08-22,344.58,APPROVED
TRX-021574,2026-09-06,891.12,APPROVED
TRX-016641,2026-08-31,560.27,APPROVED
TRX-024675,2026-08-24,108.04,APPROVED
TRX-043750,2026-08-23,1215.25,CHARGEBACK
TRX-005162,2026-08-19,1187.04,APPROVED
TRX-023795,2026-08-31,685.53,APPROVED
TRX-044872,2026-08-08,363.15,CHARGEBACK
TRX-001923,2026-08-30,19.62,APPROVED
TRX-008516,2026-08-25,1757.79,APPROVED
TRX-012130,2026-09-02,627.90,APPROVED
TRX-017527,2026-08-11,1876.46,APPROVED
TRX-021063,2026-09-04,972.58,APPROVED
TRX-018700,2026-09-06,200.71,APPROVED
TRX-038297,2026-08-24,211.63,APPROVED
TRX-026451,2026-08-27,589.29,APPROVED
TRX-006094,2026-09-03,723.12,APPROVED
TRX-045818,2026-08-22,358.31,CANCELLED
TRX-022446,2026-08-19,844.55,APPROVED
TRX-033704,2026-09-05,1982.62,APPROVED
TRX-025456,2026-09-07,504.60,APPROVED
TRX-040142,2026-08-12,836.74,APPROVED
TRX-005592,2026-08-27,341.80,APPROVED
TRX-012807,2026-08-21,1750.76,APPROVED
TRX-006345,2026-09-02,753.04,APPROVED
TRX-044703,2026-08-16,1176.04,DECLINED
TRX-041325,2026-09-04,1501.63,APPROVED
TRX-029279,2026-09-05,1436.64,APPROVED
TRX-034459,2026-08-26,707.47,APPROVED
TRX-010066,2026-08-20,1500.35,APPROVED
TRX-025819,2026-09-03,1247.77,APPROVED
TRX-021311,2026-08-17,1571.60,APPROVED
TRX-010386,2026-08-12,1667.52,APPROVED
TRX-027520,2026-08-20,1055.91,APPROVED
TRX-041161,2026-08-13,554.69,APPROVED
TRX-045013,2026-08-23,235.66,CANCELLED
TRX-034892,2026-08-10,947.43,APPROVED
TRX-041604,2026-08-25,587.41,APPROVED
TRX-009876,2026-08-08,1234.98,APPROVED
TRX-014925,2026-08-31,1984.13,APPROVED
TRX-019057,2026-09-03,1020.33,APPROVED
TRX-040783,2026-08-31,1518.02,APPROVED
TRX-036806,2026-08-13,1005.80,APPROVED
TRX-003954,2026-09-02,943.82,APPROVED
TRX-009456,2026-08-27,1158.41,APPROVED
TRX-017127,2026-08-25,1928.02,APPROVED
TRX-029177,2026-08-30,248.45,APPROVED
TRX-007354,2026-09-02,821.21,APPROVED
TRX-030247,2026-08-24,1535.26,APPROVED
TRX-015778,2026-09-02,1636.70,APPROVED
TRX-033556,2026-08-09,204.06,APPROVED
TRX-041241,2026-09-05,1213.66,APPROVED
TRX-010395,2026-08-20,233.54,APPROVED
TRX-007155,2026-08-15,1996.31,APPROVED
TRX-029566,2026-08-30,1315.90,APPROVED
TRX-017238,2026-08-23,1631.78,APPROVED
TRX-015377,2026-08-21,1778.63,APPROVED
TRX-024624,2026-08-17,1732.66,APPROVED
TRX-015514,2026-08-09,1051.79,APPROVED
TRX-035222,2026-08-14,1688.27,APPROVED
TRX-005067,2026-08-16,1461.16,APPROVED
TRX-035861,2026-09-01,1131.91,APPROVED
TRX-037520,2026-09-02,152.42,APPROVED
TRX-039091,2026-08-17,1868.23,APPROVED
TRX-000017,2026-08-08,1077.09,APPROVED
TRX-019656,2026-09-06,1132.84,APPROVED
TRX-032535,2026-08-30,1651.61,APPROVED
TRX-026653,2026-08-08,789.04,APPROVED
TRX-014099,2026-09-07,1145.59,APPROVED
TRX-004196,2026-08-15,696.89,APPROVED
TRX-020335,2026-08-21,65.05,APPROVED
TRX-012447,2026-08-27,652.92,APPROVED
TRX-033142,2026-08-27,278.97,APPROVED
TRX-028764,2026-08-30,900.84,APPROVED
TRX-032034,2026-09-05,13.39,APPROVED
TRX-029832,2026-08-26,88.63,APPROVED
TRX-036073,2026-08-18,1762.21,APPROVED
TRX-019715,2026-08-19,205.88,APPROVED
TRX-010336,2026-08-15,1931.89,APPROVED
TRX-035300,2026-08-15,1080.30,APPROVED
TRX-028142,2026-08-22,1395.97,APPROVED
TRX-018859,2026-09-04,1430.78,APPROVED
TRX-013017,2026-08-11,285.71,APPROVED
TRX-017786,2026-08-29,424.13,APPROVED
TRX-005437,2026-08-29,362.45,APPROVED
